s (1,1) 330
(312,9) (311,9) 674
(312,9) (313,9) 369
(313,9) (312,9) 967
(313,9) (314,9) 525
(314,9) (313,9) 5
(314,9) (315,9) 673
(315,9) (314,9) 85
(315,9) (316,9) 925
(316,9) (315,9) 433
(316,9) (317,9) 791
(317,9) (316,9) 857
(317,9) (318,9) 650
(318,9) (317,9) 816
(318,9) (319,9) 178
(319,9) (318,9) 513
(319,9) (320,9) 495
(320,9) (319,9) 806
(320,9) (321,9) 794
(321,9) (320,9) 661
(321,9) (322,9) 636
(322,9) (321,9) 282
(322,9) (323,9) 802
(323,9) (322,9) 738
(323,9) (324,9) 819
(324,9) (323,9) 217
(324,9) (325,9) 322
(325,9) (324,9) 524
(325,9) (326,9) 232
(326,9) (325,9) 425
(326,9) (327,9) 697
(327,9) (326,9) 488
(327,9) (328,9) 769
(328,9) (327,9) 503
(328,9) (329,9) 128
(329,9) (328,9) 131
(329,9) (330,9) 829
(330,9) (329,9) 773
(330,9) (331,9) 290
(331,9) (330,9) 51
(331,9) (332,9) 393
(332,9) (331,9) 804
(332,9) (333,9) 391
(333,9) (332,9) 344
(333,9) (334,9) 213
(334,9) (333,9) 321
(334,9) (335,9) 976
(335,9) (334,9) 981
(335,9) (336,9) 798
(336,9) (335,9) 111
(336,9) (337,9) 588
(337,9) (336,9) 793
(337,9) (338,9) 596
(338,9) (337,9) 706
(338,9) (339,9) 705
(339,9) (338,9) 317
(339,9) (340,9) 795
(340,9) (339,9) 779
(340,9) (341,9) 471
(341,9) (340,9) 306
(341,9) (342,9) 344
(342,9) (341,9) 773
(342,9) (343,9) 478
(343,9) (342,9) 16
(343,9) (344,9) 977
(344,9) (343,9) 498
(344,9) (345,9) 544
(345,9) (344,9) 53
(345,9) (346,9) 383
(346,9) (345,9) 314
(346,9) (347,9) 848
(347,9) (346,9) 424
(347,9) (348,9) 559
(348,9) (347,9) 474
(348,9) (349,9) 778
(349,9) (348,9) 521
(349,9) (350,9) 211
(350,9) (349,9) 621
(350,9) (351,9) 540
(351,9) (350,9) 559
(351,9) (352,9) 1000
(352,9) (351,9) 145
(352,9) (353,9) 314
(353,9) (352,9) 893
(353,9) (354,9) 241
(354,9) (353,9) 841
(354,9) (355,9) 240
(355,9) (354,9) 914
(355,9) (356,9) 696
(356,9) (355,9) 138
(356,9) (357,9) 848
(357,9) (356,9) 699
(357,9) (358,9) 996
(358,9) (357,9) 685
(358,9) (359,9) 739
(359,9) (358,9) 103
(359,9) (360,9) 655
(360,9) (359,9) 368
(360,9) (361,9) 164
(361,9) (360,9) 943
(361,9) (362,9) 902
(362,9) (361,9) 249
(362,9) (363,9) 592
(363,9) (362,9) 841
(363,9) (364,9) 52
(364,9) (363,9) 640
(364,9) (365,9) 186
(365,9) (364,9) 104
(365,9) (366,9) 984
(366,9) (365,9) 223
(366,9) (367,9) 59
(367,9) (366,9) 361
(367,9) (368,9) 786
(368,9) (367,9) 41
(368,9) (369,9) 838
(369,9) (368,9) 315
(369,9) (370,9) 757
(370,9) (369,9) 956
(370,9) (371,9) 713
(371,9) (370,9) 956
(371,9) (372,9) 238
(372,9) (371,9) 700
(372,9) (373,9) 240
(373,9) (372,9) 29
(373,9) (374,9) 410
(374,9) (373,9) 789
(374,9) (375,9) 476
(375,9) (374,9) 657
(375,9) (376,9) 670
(376,9) (375,9) 293
(376,9) (377,9) 721
(377,9) (376,9) 551
(377,9) (378,9) 376
(378,9) (377,9) 229
(378,9) (379,9) 693
(379,9) (378,9) 57
(379,9) (380,9) 923
(380,9) (379,9) 474
(380,9) (381,9) 372
(381,9) (380,9) 609
(381,9) (382,9) 752
(382,9) (381,9) 11
(382,9) (383,9) 72
(383,9) (382,9) 911
(383,9) (384,9) 983
(384,9) (383,9) 97
(384,9) (385,9) 669
(385,9) (384,9) 849
(385,9) (386,9) 285
(386,9) (385,9) 310
(386,9) (387,9) 267
(387,9) (386,9) 408
(387,9) (388,9) 415
(388,9) (387,9) 11
(388,9) (389,9) 668
(389,9) (388,9) 282
(389,9) (390,9) 149
(390,9) (389,9) 251
(390,9) (391,9) 534
(391,9) (390,9) 250
(391,9) (392,9) 370
(392,9) (391,9) 829
(392,9) (393,9) 755
(393,9) (392,9) 40
(393,9) (394,9) 472
(394,9) (393,9) 386
(394,9) (395,9) 411
(395,9) (394,9) 582
(395,9) (396,9) 104
(396,9) (395,9) 524
(396,9) (397,9) 955
(397,9) (396,9) 112
(397,9) (398,9) 7
(398,9) (397,9) 710
(398,9) (399,9) 679
(399,9) (398,9) 391
(399,9) (400,9) 868
(400,9) (399,9) 462
(400,9) (401,9) 771
(401,9) (400,9) 50
(401,9) (402,9) 493
(402,9) (401,9) 595
(402,9) (403,9) 111
(403,9) (402,9) 521
(403,9) (404,9) 186
(404,9) (403,9) 341
(404,9) (405,9) 760
(405,9) (404,9) 792
(405,9) (406,9) 529
(406,9) (405,9) 160
(406,9) (407,9) 859
(407,9) (406,9) 189
(407,9) (408,9) 704
(408,9) (407,9) 812
(408,9) (409,9) 61
(409,9) (408,9) 878
(409,9) (410,9) 442
(410,9) (409,9) 173
(410,9) (411,9) 463
(411,9) (410,9) 474
(411,9) (412,9) 528
(412,9) (411,9) 913
(412,9) (413,9) 45
(413,9) (412,9) 522
(413,9) (414,9) 225
(414,9) (413,9) 259
(414,9) (415,9) 652
(415,9) (414,9) 291
(415,9) (416,9) 92
(416,9) (415,9) 428
(416,9) (417,9) 115
(417,9) (416,9) 851
(417,9) (418,9) 394
(418,9) (417,9) 640
(418,9) (419,9) 483
(419,9) (418,9) 797
(419,9) (420,9) 873
(420,9) (419,9) 372
(420,9) (421,9) 152
(421,9) (420,9) 691
(421,9) (422,9) 202
(422,9) (421,9) 122
(422,9) (423,9) 42
(423,9) (422,9) 615
(423,9) (424,9) 4
(424,9) (423,9) 326
(424,9) (425,9) 101
(425,9) (424,9) 446
(425,9) (426,9) 306
(426,9) (425,9) 673
(426,9) (427,9) 419
(427,9) (426,9) 745
(427,9) (428,9) 223
(428,9) (427,9) 887
(428,9) (429,9) 220
(429,9) (428,9) 921
(429,9) (430,9) 298
(430,9) (429,9) 111
(430,9) (431,9) 500
(431,9) (430,9) 695
(431,9) (432,9) 540
(432,9) (431,9) 982
(432,9) (433,9) 627
(433,9) (432,9) 910
(433,9) (434,9) 870
(434,9) (433,9) 425
(434,9) (435,9) 649
(435,9) (434,9) 566
(435,9) (436,9) 312
(436,9) (435,9) 637
(436,9) (437,9) 144
(437,9) (436,9) 109
(437,9) (438,9) 724
(438,9) (437,9) 76
(438,9) (439,9) 300
(439,9) (438,9) 907
(439,9) (440,9) 425
(440,9) (439,9) 247
(440,9) (441,9) 173
(441,9) (440,9) 946
(441,9) (442,9) 588
(442,9) (441,9) 546
(442,9) (443,9) 429
(443,9) (442,9) 352
(443,9) (444,9) 16
(444,9) (443,9) 337
(444,9) (445,9) 445
(445,9) (444,9) 483
(445,9) (446,9) 878
(446,9) (445,9) 509
(446,9) (447,9) 730
(447,9) (446,9) 560
(447,9) (448,9) 400
(448,9) (447,9) 994
(448,9) (449,9) 989
(449,9) (448,9) 72
(449,9) (450,9) 503
(450,9) (449,9) 64
(450,9) (451,9) 336
(451,9) (450,9) 80
(451,9) (452,9) 724
(452,9) (451,9) 68
(452,9) (453,9) 267
(453,9) (452,9) 859
(453,9) (454,9) 763
(454,9) (453,9) 947
(454,9) (455,9) 999
(455,9) (454,9) 694
(455,9) (456,9) 52
(456,9) (455,9) 739
(456,9) (457,9) 370
(457,9) (456,9) 856
(457,9) (458,9) 628
(458,9) (457,9) 501
(458,9) (459,9) 153
(459,9) (458,9) 419
(459,9) (460,9) 864
(460,9) (459,9) 546
(460,9) (461,9) 28
(461,9) (460,9) 211
(461,9) (462,9) 961
(462,9) (461,9) 617
(462,9) (463,9) 530
(463,9) (462,9) 562
(463,9) (464,9) 219
(464,9) (463,9) 819
(464,9) (465,9) 605
(465,9) (464,9) 270
(465,9) (466,9) 751
(466,9) (465,9) 571
(466,9) (467,9) 441
(467,9) (466,9) 984
(467,9) (468,9) 561
(468,9) (467,9) 213
(468,9) (469,9) 166
(469,9) (468,9) 394
(469,9) (470,9) 828
(470,9) (469,9) 602
(470,9) (471,9) 614
(471,9) (470,9) 764
(471,9) (472,9) 8
(472,9) (471,9) 861
(472,9) (473,9) 240
(473,9) (472,9) 210
(473,9) (474,9) 686
(474,9) (473,9) 637
(474,9) (475,9) 369
(475,9) (474,9) 998
(475,9) (476,9) 194
(476,9) (475,9) 456
(476,9) (477,9) 708
(477,9) (476,9) 85
(477,9) (478,9) 567
(478,9) (477,9) 576
(478,9) (479,9) 537
(479,9) (478,9) 57
(479,9) (480,9) 769
(480,9) (479,9) 836
(480,9) (481,9) 665
(481,9) (480,9) 643
(481,9) (482,9) 324
(482,9) (481,9) 414
(482,9) (483,9) 994
(483,9) (482,9) 50
(483,9) (484,9) 82
(484,9) (483,9) 532
(484,9) (485,9) 149
(485,9) (484,9) 300
(485,9) (486,9) 689
(486,9) (485,9) 750
(486,9) (487,9) 389
(487,9) (486,9) 56
(487,9) (488,9) 642
(488,9) (487,9) 3
(488,9) (489,9) 930
(489,9) (488,9) 134
(489,9) (490,9) 550
(490,9) (489,9) 191
(490,9) (491,9) 27
(491,9) (490,9) 540
(491,9) (492,9) 467
(492,9) (491,9) 789
(492,9) (493,9) 131
(493,9) (492,9) 614
(493,9) (494,9) 364
(494,9) (493,9) 237
(494,9) (495,9) 666
(495,9) (494,9) 496
(495,9) (496,9) 655
(496,9) (495,9) 59
(496,9) (497,9) 468
(497,9) (496,9) 939
(497,9) (498,9) 720
(498,9) (497,9) 556
(498,9) (499,9) 286
(499,9) (498,9) 130
(499,9) (500,9) 723
(500,9) (499,9) 637
(1,10) (2,10) 588
(2,10) (1,10) 191
(2,10) (3,10) 735
(3,10) (2,10) 145
(3,10) (4,10) 984
(4,10) (3,10) 79
(4,10) (5,10) 605
(5,10) (4,10) 663
(5,10) (6,10) 286
(6,10) (5,10) 151
(6,10) (7,10) 8
(7,10) (6,10) 630
(7,10) (8,10) 34
(8,10) (7,10) 370
(8,10) (9,10) 454
(9,10) (8,10) 870
(9,10) (10,10) 739
(10,10) (9,10) 856
(10,10) (11,10) 797
(11,10) (10,10) 293
(11,10) (12,10) 89
(12,10) (11,10) 364
(12,10) (13,10) 25
(13,10) (12,10) 74
(13,10) (14,10) 209
(14,10) (13,10) 298
(14,10) (15,10) 961
(15,10) (14,10) 409
(15,10) (16,10) 241
(16,10) (15,10) 315
(16,10) (17,10) 729
(17,10) (16,10) 204
(17,10) (18,10) 47
(18,10) (17,10) 550
(18,10) (19,10) 146
(19,10) (18,10) 274
(19,10) (20,10) 700
(20,10) (19,10) 53
(20,10) (21,10) 654
(21,10) (20,10) 414
(21,10) (22,10) 830
(22,10) (21,10) 553
(22,10) (23,10) 936
(23,10) (22,10) 151
(23,10) (24,10) 547
(24,10) (23,10) 923
(24,10) (25,10) 328
(25,10) (24,10) 375
(25,10) (26,10) 129
(26,10) (25,10) 321
(26,10) (27,10) 284
(27,10) (26,10) 843
(27,10) (28,10) 274
(28,10) (27,10) 273
(28,10) (29,10) 970
(29,10) (28,10) 246
(29,10) (30,10) 453
(30,10) (29,10) 852
(30,10) (31,10) 265
(31,10) (30,10) 746
(31,10) (32,10) 376
(32,10) (31,10) 242
(32,10) (33,10) 280
(33,10) (32,10) 476
(33,10) (34,10) 201
(34,10) (33,10) 310
(34,10) (35,10) 926
(35,10) (34,10) 971
(35,10) (36,10) 268
(36,10) (35,10) 125
(36,10) (37,10) 105
(37,10) (36,10) 860
(37,10) (38,10) 646
(38,10) (37,10) 441
(38,10) (39,10) 546
(39,10) (38,10) 45
(39,10) (40,10) 465
(40,10) (39,10) 284
(40,10) (41,10) 637
(41,10) (40,10) 996
(41,10) (42,10) 160
(42,10) (41,10) 35
(42,10) (43,10) 910
(43,10) (42,10) 835
(43,10) (44,10) 874
(44,10) (43,10) 762
(44,10) (45,10) 143
(45,10) (44,10) 771
(45,10) (46,10) 747
(46,10) (45,10) 710
(46,10) (47,10) 550
(47,10) (46,10) 98
(47,10) (48,10) 230
(48,10) (47,10) 138
(48,10) (49,10) 531
(49,10) (48,10) 387
(49,10) (50,10) 655
(50,10) (49,10) 993
(50,10) (51,10) 888
(51,10) (50,10) 536
(51,10) (52,10) 812
(52,10) (51,10) 260
(52,10) (53,10) 65
(53,10) (52,10) 422
(53,10) (54,10) 556
(54,10) (53,10) 465
(54,10) (55,10) 954
(55,10) (54,10) 892
(55,10) (56,10) 904
(56,10) (55,10) 729
(56,10) (57,10) 568
(57,10) (56,10) 689
(57,10) (58,10) 710
(58,10) (57,10) 732
(58,10) (59,10) 903
(59,10) (58,10) 650
(59,10) (60,10) 564
(60,10) (59,10) 20
(60,10) (61,10) 891
(61,10) (60,10) 821
(61,10) (62,10) 353
(62,10) (61,10) 570
(62,10) (63,10) 411
(63,10) (62,10) 542
(63,10) (64,10) 799
(64,10) (63,10) 200
(64,10) (65,10) 559
(65,10) (64,10) 379
(65,10) (66,10) 677
(66,10) (65,10) 572
(66,10) (67,10) 546
(67,10) (66,10) 549
(67,10) (68,10) 209
(68,10) (67,10) 254
(68,10) (69,10) 450
(69,10) (68,10) 470
(69,10) (70,10) 891
(70,10) (69,10) 951
(70,10) (71,10) 316
(71,10) (70,10) 385
(71,10) (72,10) 44
(72,10) (71,10) 270
(72,10) (73,10) 213
(73,10) (72,10) 962
(73,10) (74,10) 421
(74,10) (73,10) 263
(74,10) (75,10) 12
(75,10) (74,10) 75
(75,10) (76,10) 436
(76,10) (75,10) 122
(76,10) (77,10) 187
(77,10) (76,10) 360
(77,10) (78,10) 761
(78,10) (77,10) 262
(78,10) (79,10) 163
(79,10) (78,10) 729
(79,10) (80,10) 791
(80,10) (79,10) 584
(80,10) (81,10) 751
(81,10) (80,10) 849
(81,10) (82,10) 943
(82,10) (81,10) 132
(82,10) (83,10) 785
(83,10) (82,10) 639
(83,10) (84,10) 486
(84,10) (83,10) 774
(84,10) (85,10) 537
(85,10) (84,10) 48
(85,10) (86,10) 638
(86,10) (85,10) 422
(86,10) (87,10) 60
(87,10) (86,10) 143
(87,10) (88,10) 898
(88,10) (87,10) 670
(88,10) (89,10) 473
(89,10) (88,10) 971
(89,10) (90,10) 970
(90,10) (89,10) 129
(90,10) (91,10) 783
(91,10) (90,10) 851
(91,10) (92,10) 399
(92,10) (91,10) 505
(92,10) (93,10) 554
(93,10) (92,10) 232
(93,10) (94,10) 552
(94,10) (93,10) 557
(94,10) (95,10) 484
(95,10) (94,10) 415
(95,10) (96,10) 67
(96,10) (95,10) 21
(96,10) (97,10) 808
(97,10) (96,10) 418
(97,10) (98,10) 144
(98,10) (97,10) 428
(98,10) (99,10) 450
(99,10) (98,10) 194
(99,10) (100,10) 159
(100,10) (99,10) 769
(100,10) (101,10) 114
(101,10) (100,10) 130
(101,10) (102,10) 170
(102,10) (101,10) 802
(102,10) (103,10) 207
(103,10) (102,10) 235
(103,10) (104,10) 285
(104,10) (103,10) 998
(104,10) (105,10) 144
(105,10) (104,10) 304
(105,10) (106,10) 513
(106,10) (105,10) 532
(106,10) (107,10) 925
(107,10) (106,10) 309
(107,10) (108,10) 184
(108,10) (107,10) 589
(108,10) (109,10) 733
(109,10) (108,10) 329
(109,10) (110,10) 170
(110,10) (109,10) 611
(110,10) (111,10) 457
(111,10) (110,10) 13
(111,10) (112,10) 422
(112,10) (111,10) 997
(112,10) (113,10) 357
(113,10) (112,10) 96
(113,10) (114,10) 661
(114,10) (113,10) 888
(114,10) (115,10) 39
(115,10) (114,10) 264
(115,10) (116,10) 721
(116,10) (115,10) 67
(116,10) (117,10) 648
(117,10) (116,10) 863
(117,10) (118,10) 579
(118,10) (117,10) 615
(118,10) (119,10) 431
(119,10) (118,10) 800
(119,10) (120,10) 417
(120,10) (119,10) 649
(120,10) (121,10) 109
(121,10) (120,10) 404
(121,10) (122,10) 941
(122,10) (121,10) 606
(122,10) (123,10) 331
(123,10) (122,10) 102
(123,10) (124,10) 435
(124,10) (123,10) 578
(124,10) (125,10) 271
(125,10) (124,10) 495
(125,10) (126,10) 387
(126,10) (125,10) 444
(126,10) (127,10) 222
(127,10) (126,10) 862
(127,10) (128,10) 148
(128,10) (127,10) 489
(128,10) (129,10) 11
(129,10) (128,10) 176
(129,10) (130,10) 154
(130,10) (129,10) 172
(130,10) (131,10) 757
(131,10) (130,10) 583
(131,10) (132,10) 710
(132,10) (131,10) 119
(132,10) (133,10) 407
(133,10) (132,10) 651
(133,10) (134,10) 76
(134,10) (133,10) 729
(134,10) (135,10) 513
(135,10) (134,10) 786
(135,10) (136,10) 354
(136,10) (135,10) 908
(136,10) (137,10) 420
(137,10) (136,10) 445
(137,10) (138,10) 900
(138,10) (137,10) 401
(138,10) (139,10) 531
(139,10) (138,10) 264
(139,10) (140,10) 36
(140,10) (139,10) 651
(140,10) (141,10) 629
(141,10) (140,10) 173
(141,10) (142,10) 150
(142,10) (141,10) 580
(142,10) (143,10) 510
(143,10) (142,10) 711
(143,10) (144,10) 826
(144,10) (143,10) 800
(144,10) (145,10) 981
(145,10) (144,10) 902
(145,10) (146,10) 643
(146,10) (145,10) 100
(146,10) (147,10) 129
(147,10) (146,10) 307
(147,10) (148,10) 716
(148,10) (147,10) 810
(148,10) (149,10) 300
(149,10) (148,10) 281
(149,10) (150,10) 930
(150,10) (149,10) 877
(150,10) (151,10) 826
(151,10) (150,10) 622
(151,10) (152,10) 237
(152,10) (151,10) 91
(152,10) (153,10) 18
(153,10) (152,10) 301
(153,10) (154,10) 328
(154,10) (153,10) 867
(154,10) (155,10) 355
(155,10) (154,10) 146
(155,10) (156,10) 760
(156,10) (155,10) 388
(156,10) (157,10) 266
(157,10) (156,10) 481
(157,10) (158,10) 953
(158,10) (157,10) 432
(158,10) (159,10) 7
(159,10) (158,10) 323
(159,10) (160,10) 763
(160,10) (159,10) 828
(160,10) (161,10) 248
(161,10) (160,10) 678
(161,10) (162,10) 436
(162,10) (161,10) 85
(162,10) (163,10) 669
(163,10) (162,10) 927
(163,10) (164,10) 351
(164,10) (163,10) 296
(164,10) (165,10) 723
(165,10) (164,10) 591
(165,10) (166,10) 354
(166,10) (165,10) 773
(166,10) (167,10) 204
(167,10) (166,10) 167
(167,10) (168,10) 685
(168,10) (167,10) 817
(168,10) (169,10) 99
(169,10) (168,10) 809
(169,10) (170,10) 878
(170,10) (169,10) 127
(170,10) (171,10) 421
(171,10) (170,10) 5
(171,10) (172,10) 634
(172,10) (171,10) 939
(172,10) (173,10) 243
(173,10) (172,10) 853
(173,10) (174,10) 750
(174,10) (173,10) 195
(174,10) (175,10) 596
(175,10) (174,10) 886
(175,10) (176,10) 555
(176,10) (175,10) 322
(176,10) (177,10) 400
(177,10) (176,10) 355
(177,10) (178,10) 784
(178,10) (177,10) 705
(178,10) (179,10) 551
(179,10) (178,10) 375
(179,10) (180,10) 817
(180,10) (179,10) 908
(180,10) (181,10) 775
(181,10) (180,10) 655
(181,10) (182,10) 517
(182,10) (181,10) 535
(182,10) (183,10) 84
(183,10) (182,10) 194
(183,10) (184,10) 622
(184,10) (183,10) 755
(184,10) (185,10) 714
(185,10) (184,10) 830
(185,10) (186,10) 210
(186,10) (185,10) 393
(186,10) (187,10) 655
(187,10) (186,10) 720
(187,10) (188,10) 558
(188,10) (187,10) 362
(188,10) (189,10) 508
(189,10) (188,10) 62
(189,10) (190,10) 937
(190,10) (189,10) 136
(190,10) (191,10) 561
(191,10) (190,10) 957
(191,10) (192,10) 294
(192,10) (191,10) 453
(192,10) (193,10) 392
(193,10) (192,10) 355
(193,10) (194,10) 388
(194,10) (193,10) 126
(194,10) (195,10) 953
(195,10) (194,10) 960
(195,10) (196,10) 920
(196,10) (195,10) 851
(196,10) (197,10) 317
(197,10) (196,10) 334
(197,10) (198,10) 986
(198,10) (197,10) 118
(198,10) (199,10) 687
(199,10) (198,10) 738
(199,10) (200,10) 29
(200,10) (199,10) 717
(200,10) (201,10) 780
(201,10) (200,10) 534
(201,10) (202,10) 511
(202,10) (201,10) 646
(202,10) (203,10) 651
(203,10) (202,10) 932
(203,10) (204,10) 584
(204,10) (203,10) 126
(204,10) (205,10) 48
(205,10) (204,10) 625
(205,10) (206,10) 880
(206,10) (205,10) 453
(206,10) (207,10) 842
(207,10) (206,10) 555
(207,10) (208,10) 193
(208,10) (207,10) 602
(208,10) (209,10) 556
(209,10) (208,10) 568
(209,10) (210,10) 220
(210,10) (209,10) 247
(210,10) (211,10) 593
(211,10) (210,10) 773
(211,10) (212,10) 479
(212,10) (211,10) 145
(212,10) (213,10) 264
(213,10) (212,10) 752
(213,10) (214,10) 868
(214,10) (213,10) 406
(214,10) (215,10) 223
(215,10) (214,10) 499
(215,10) (216,10) 949
(216,10) (215,10) 650
(216,10) (217,10) 908
(217,10) (216,10) 374
(217,10) (218,10) 546
(218,10) (217,10) 592
(218,10) (219,10) 695
(219,10) (218,10) 295
(219,10) (220,10) 629
(220,10) (219,10) 130
(220,10) (221,10) 267
(221,10) (220,10) 112
(221,10) (222,10) 957
(222,10) (221,10) 758
(222,10) (223,10) 891
(223,10) (222,10) 37
(223,10) (224,10) 263
(224,10) (223,10) 173
(224,10) (225,10) 473
(225,10) (224,10) 40
(225,10) (226,10) 660
(226,10) (225,10) 360
(226,10) (227,10) 937
(227,10) (226,10) 283
(227,10) (228,10) 443
(228,10) (227,10) 177
(228,10) (229,10) 725
(229,10) (228,10) 553
(229,10) (230,10) 86
(230,10) (229,10) 547
(230,10) (231,10) 786
(231,10) (230,10) 298
(231,10) (232,10) 242
(232,10) (231,10) 911
(232,10) (233,10) 351
(233,10) (232,10) 754
(233,10) (234,10) 520
(234,10) (233,10) 581
(234,10) (235,10) 165
(235,10) (234,10) 636
(235,10) (236,10) 960
(236,10) (235,10) 307
(236,10) (237,10) 338
(237,10) (236,10) 320
(237,10) (238,10) 54
(238,10) (237,10) 189
(238,10) (239,10) 584
(239,10) (238,10) 822
(239,10) (240,10) 116
(240,10) (239,10) 801
(240,10) (241,10) 331
(241,10) (240,10) 893
(241,10) (242,10) 191
(242,10) (241,10) 285
(242,10) (243,10) 247
(243,10) (242,10) 821
(243,10) (244,10) 206
(244,10) (243,10) 744
(244,10) (245,10) 207
(245,10) (244,10) 317
(245,10) (246,10) 317
(246,10) (245,10) 361
(246,10) (247,10) 810
(247,10) (246,10) 170
(247,10) (248,10) 832
(248,10) (247,10) 560
(248,10) (249,10) 416
(249,10) (248,10) 677
(249,10) (250,10) 170
(250,10) (249,10) 200
(250,10) (251,10) 483
(251,10) (250,10) 272
(251,10) (252,10) 822
(252,10) (251,10) 85
(252,10) (253,10) 481
(253,10) (252,10) 877
(253,10) (254,10) 916
(254,10) (253,10) 511
(254,10) (255,10) 269
(255,10) (254,10) 250
(255,10) (256,10) 709
(256,10) (255,10) 115
(256,10) (257,10) 317
(257,10) (256,10) 869
(257,10) (258,10) 466
(258,10) (257,10) 307
(258,10) (259,10) 62
(259,10) (258,10) 127
(259,10) (260,10) 350
(260,10) (259,10) 345
(260,10) (261,10) 427
(261,10) (260,10) 344
(261,10) (262,10) 453
(262,10) (261,10) 813
(262,10) (263,10) 797
(263,10) (262,10) 800
(263,10) (264,10) 164
(264,10) (263,10) 936
(264,10) (265,10) 700
(265,10) (264,10) 29
(265,10) (266,10) 151
(266,10) (265,10) 701
(266,10) (267,10) 724
(267,10) (266,10) 542
(267,10) (268,10) 425
(268,10) (267,10) 963
(268,10) (269,10) 107
(269,10) (268,10) 707
(269,10) (270,10) 902
(270,10) (269,10) 721
(270,10) (271,10) 742
(271,10) (270,10) 350
(271,10) (272,10) 853
(272,10) (271,10) 535
(272,10) (273,10) 979
(273,10) (272,10) 162
(273,10) (274,10) 577
(274,10) (273,10) 548
(274,10) (275,10) 162
(275,10) (274,10) 494
(275,10) (276,10) 639
(276,10) (275,10) 785
(276,10) (277,10) 244
(277,10) (276,10) 838
(277,10) (278,10) 321
(278,10) (277,10) 442
(278,10) (279,10) 717
(279,10) (278,10) 71
(279,10) (280,10) 929
(280,10) (279,10) 836
(280,10) (281,10) 31
(281,10) (280,10) 493
(281,10) (282,10) 113
(282,10) (281,10) 72
(282,10) (283,10) 251
(283,10) (282,10) 491
(283,10) (284,10) 727
(284,10) (283,10) 490
(284,10) (285,10) 540
(285,10) (284,10) 805
(285,10) (286,10) 111
(286,10) (285,10) 862
(286,10) (287,10) 599
(287,10) (286,10) 917
(287,10) (288,10) 840
(288,10) (287,10) 808
(288,10) (289,10) 434
(289,10) (288,10) 985
(289,10) (290,10) 640
(290,10) (289,10) 598
(290,10) (291,10) 454
(291,10) (290,10) 686
(291,10) (292,10) 843
(292,10) (291,10) 156
(292,10) (293,10) 439
(293,10) (292,10) 275
(293,10) (294,10) 639
(294,10) (293,10) 972
(294,10) (295,10) 344
(295,10) (294,10) 844
(295,10) (296,10) 875
(296,10) (295,10) 928
(296,10) (297,10) 987
(297,10) (296,10) 976
(297,10) (298,10) 134
(298,10) (297,10) 157
(298,10) (299,10) 614
(299,10) (298,10) 234
(299,10) (300,10) 35
(300,10) (299,10) 870
(300,10) (301,10) 770
(301,10) (300,10) 593
(301,10) (302,10) 738
(302,10) (301,10) 778
(302,10) (303,10) 756
(303,10) (302,10) 972
(303,10) (304,10) 370
(304,10) (303,10) 699
(304,10) (305,10) 134
(305,10) (304,10) 670
(305,10) (306,10) 699
(306,10) (305,10) 996
(306,10) (307,10) 320
(307,10) (306,10) 441
(307,10) (308,10) 664
(308,10) (307,10) 942
(308,10) (309,10) 672
(309,10) (308,10) 762
(309,10) (310,10) 625
(310,10) (309,10) 119
(310,10) (311,10) 897
(311,10) (310,10) 777
(311,10) (312,10) 830
(312,10) (311,10) 103
(312,10) (313,10) 487
(313,10) (312,10) 380
(313,10) (314,10) 960
(314,10) (313,10) 832
(314,10) (315,10) 272
(315,10) (314,10) 599
(315,10) (316,10) 938
(316,10) (315,10) 506
(316,10) (317,10) 366
(317,10) (316,10) 394
(317,10) (318,10) 820
(318,10) (317,10) 833
(318,10) (319,10) 218
(319,10) (318,10) 470
(319,10) (320,10) 592
(320,10) (319,10) 116
(320,10) (321,10) 778
(321,10) (320,10) 381
(321,10) (322,10) 181
(322,10) (321,10) 618
(322,10) (323,10) 307
(323,10) (322,10) 237
(323,10) (324,10) 345
(324,10) (323,10) 506
(324,10) (325,10) 634
(325,10) (324,10) 641
(325,10) (326,10) 684
(326,10) (325,10) 575
(326,10) (327,10) 795
(327,10) (326,10) 509
(327,10) (328,10) 103
(328,10) (327,10) 254
(328,10) (329,10) 125
(329,10) (328,10) 403
(329,10) (330,10) 427
(330,10) (329,10) 710
(330,10) (331,10) 645
(331,10) (330,10) 567
(331,10) (332,10) 63
(332,10) (331,10) 643
(332,10) (333,10) 622
(333,10) (332,10) 251
(333,10) (334,10) 249
(334,10) (333,10) 679
(334,10) (335,10) 139
(335,10) (334,10) 392
(335,10) (336,10) 501
(336,10) (335,10) 686
(336,10) (337,10) 307
(337,10) (336,10) 946
(337,10) (338,10) 27
(338,10) (337,10) 796
(338,10) (339,10) 283
(339,10) (338,10) 390
(339,10) (340,10) 923
(340,10) (339,10) 181
(340,10) (341,10) 977
(341,10) (340,10) 554
(341,10) (342,10) 859
(342,10) (341,10) 360
(342,10) (343,10) 140
(343,10) (342,10) 985
(343,10) (344,10) 97
(344,10) (343,10) 929
(344,10) (345,10) 457
(345,10) (344,10) 698
(345,10) (346,10) 461
(346,10) (345,10) 658
(346,10) (347,10) 417
(347,10) (346,10) 333
(347,10) (348,10) 270
(348,10) (347,10) 477
(348,10) (349,10) 78
(349,10) (348,10) 241
(349,10) (350,10) 236
(350,10) (349,10) 120
(350,10) (351,10) 900
