s (1,1) 270
(701,7) (702,7) 396
(702,7) (701,7) 226
(702,7) (703,7) 892
(703,7) (702,7) 570
(703,7) (704,7) 688
(704,7) (703,7) 524
(704,7) (705,7) 244
(705,7) (704,7) 984
(705,7) (706,7) 889
(706,7) (705,7) 229
(706,7) (707,7) 906
(707,7) (706,7) 231
(707,7) (708,7) 426
(708,7) (707,7) 443
(708,7) (709,7) 133
(709,7) (708,7) 344
(709,7) (710,7) 126
(710,7) (709,7) 100
(710,7) (711,7) 394
(711,7) (710,7) 86
(711,7) (712,7) 156
(712,7) (711,7) 885
(712,7) (713,7) 503
(713,7) (712,7) 487
(713,7) (714,7) 136
(714,7) (713,7) 115
(714,7) (715,7) 13
(715,7) (714,7) 86
(715,7) (716,7) 723
(716,7) (715,7) 325
(716,7) (717,7) 428
(717,7) (716,7) 57
(717,7) (718,7) 65
(718,7) (717,7) 660
(718,7) (719,7) 102
(719,7) (718,7) 646
(719,7) (720,7) 600
(720,7) (719,7) 289
(720,7) (721,7) 965
(721,7) (720,7) 381
(721,7) (722,7) 848
(722,7) (721,7) 561
(722,7) (723,7) 256
(723,7) (722,7) 914
(723,7) (724,7) 494
(724,7) (723,7) 527
(724,7) (725,7) 64
(725,7) (724,7) 915
(725,7) (726,7) 82
(726,7) (725,7) 958
(726,7) (727,7) 762
(727,7) (726,7) 568
(727,7) (728,7) 153
(728,7) (727,7) 601
(728,7) (729,7) 525
(729,7) (728,7) 323
(729,7) (730,7) 485
(730,7) (729,7) 586
(730,7) (731,7) 530
(731,7) (730,7) 349
(731,7) (732,7) 167
(732,7) (731,7) 995
(732,7) (733,7) 140
(733,7) (732,7) 297
(733,7) (734,7) 959
(734,7) (733,7) 188
(734,7) (735,7) 101
(735,7) (734,7) 282
(735,7) (736,7) 898
(736,7) (735,7) 921
(736,7) (737,7) 440
(737,7) (736,7) 101
(737,7) (738,7) 114
(738,7) (737,7) 567
(738,7) (739,7) 181
(739,7) (738,7) 378
(739,7) (740,7) 972
(740,7) (739,7) 668
(740,7) (741,7) 550
(741,7) (740,7) 237
(741,7) (742,7) 35
(742,7) (741,7) 96
(742,7) (743,7) 921
(743,7) (742,7) 323
(743,7) (744,7) 58
(744,7) (743,7) 411
(744,7) (745,7) 494
(745,7) (744,7) 915
(745,7) (746,7) 774
(746,7) (745,7) 684
(746,7) (747,7) 888
(747,7) (746,7) 378
(747,7) (748,7) 129
(748,7) (747,7) 644
(748,7) (749,7) 592
(749,7) (748,7) 227
(749,7) (750,7) 411
(750,7) (749,7) 493
(750,7) (751,7) 637
(751,7) (750,7) 41
(751,7) (752,7) 683
(752,7) (751,7) 890
(752,7) (753,7) 400
(753,7) (752,7) 2
(753,7) (754,7) 764
(754,7) (753,7) 716
(754,7) (755,7) 260
(755,7) (754,7) 827
(755,7) (756,7) 899
(756,7) (755,7) 29
(756,7) (757,7) 283
(757,7) (756,7) 306
(757,7) (758,7) 772
(758,7) (757,7) 957
(758,7) (759,7) 235
(759,7) (758,7) 500
(759,7) (760,7) 892
(760,7) (759,7) 527
(760,7) (761,7) 39
(761,7) (760,7) 307
(761,7) (762,7) 904
(762,7) (761,7) 312
(762,7) (763,7) 978
(763,7) (762,7) 59
(763,7) (764,7) 317
(764,7) (763,7) 851
(764,7) (765,7) 798
(765,7) (764,7) 665
(765,7) (766,7) 825
(766,7) (765,7) 291
(766,7) (767,7) 955
(767,7) (766,7) 832
(767,7) (768,7) 591
(768,7) (767,7) 990
(768,7) (769,7) 627
(769,7) (768,7) 282
(769,7) (770,7) 816
(770,7) (769,7) 426
(770,7) (771,7) 481
(771,7) (770,7) 296
(771,7) (772,7) 812
(772,7) (771,7) 136
(772,7) (773,7) 762
(773,7) (772,7) 734
(773,7) (774,7) 961
(774,7) (773,7) 530
(774,7) (775,7) 508
(775,7) (774,7) 230
(775,7) (776,7) 850
(776,7) (775,7) 273
(776,7) (777,7) 820
(777,7) (776,7) 567
(777,7) (778,7) 16
(778,7) (777,7) 439
(778,7) (779,7) 524
(779,7) (778,7) 713
(779,7) (780,7) 638
(780,7) (779,7) 142
(780,7) (781,7) 312
(781,7) (780,7) 672
(781,7) (782,7) 398
(782,7) (781,7) 827
(782,7) (783,7) 33
(783,7) (782,7) 171
(783,7) (784,7) 929
(784,7) (783,7) 147
(784,7) (785,7) 75
(785,7) (784,7) 400
(785,7) (786,7) 420
(786,7) (785,7) 344
(786,7) (787,7) 9
(787,7) (786,7) 958
(787,7) (788,7) 318
(788,7) (787,7) 655
(788,7) (789,7) 193
(789,7) (788,7) 254
(789,7) (790,7) 981
(790,7) (789,7) 370
(790,7) (791,7) 489
(791,7) (790,7) 438
(791,7) (792,7) 353
(792,7) (791,7) 173
(792,7) (793,7) 520
(793,7) (792,7) 451
(793,7) (794,7) 224
(794,7) (793,7) 87
(794,7) (795,7) 418
(795,7) (794,7) 699
(795,7) (796,7) 169
(796,7) (795,7) 231
(796,7) (797,7) 59
(797,7) (796,7) 493
(797,7) (798,7) 812
(798,7) (797,7) 944
(798,7) (799,7) 221
(799,7) (798,7) 277
(799,7) (800,7) 574
(800,7) (799,7) 435
(800,7) (801,7) 61
(801,7) (800,7) 760
(801,7) (802,7) 114
(802,7) (801,7) 943
(802,7) (803,7) 783
(803,7) (802,7) 112
(803,7) (804,7) 971
(804,7) (803,7) 336
(804,7) (805,7) 818
(805,7) (804,7) 252
(805,7) (806,7) 942
(806,7) (805,7) 649
(806,7) (807,7) 365
(807,7) (806,7) 560
(807,7) (808,7) 540
(808,7) (807,7) 655
(808,7) (809,7) 329
(809,7) (808,7) 156
(809,7) (810,7) 870
(810,7) (809,7) 899
(810,7) (811,7) 689
(811,7) (810,7) 907
(811,7) (812,7) 841
(812,7) (811,7) 691
(812,7) (813,7) 115
(813,7) (812,7) 795
(813,7) (814,7) 441
(814,7) (813,7) 743
(814,7) (815,7) 179
(815,7) (814,7) 404
(815,7) (816,7) 449
(816,7) (815,7) 435
(816,7) (817,7) 141
(817,7) (816,7) 630
(817,7) (818,7) 816
(818,7) (817,7) 822
(818,7) (819,7) 607
(819,7) (818,7) 355
(819,7) (820,7) 927
(820,7) (819,7) 141
(820,7) (821,7) 185
(821,7) (820,7) 774
(821,7) (822,7) 463
(822,7) (821,7) 756
(822,7) (823,7) 741
(823,7) (822,7) 999
(823,7) (824,7) 432
(824,7) (823,7) 754
(824,7) (825,7) 673
(825,7) (824,7) 853
(825,7) (826,7) 988
(826,7) (825,7) 16
(826,7) (827,7) 107
(827,7) (826,7) 158
(827,7) (828,7) 731
(828,7) (827,7) 727
(828,7) (829,7) 668
(829,7) (828,7) 638
(829,7) (830,7) 815
(830,7) (829,7) 163
(830,7) (831,7) 805
(831,7) (830,7) 993
(831,7) (832,7) 247
(832,7) (831,7) 991
(832,7) (833,7) 342
(833,7) (832,7) 54
(833,7) (834,7) 176
(834,7) (833,7) 670
(834,7) (835,7) 902
(835,7) (834,7) 603
(835,7) (836,7) 975
(836,7) (835,7) 131
(836,7) (837,7) 92
(837,7) (836,7) 199
(837,7) (838,7) 756
(838,7) (837,7) 734
(838,7) (839,7) 140
(839,7) (838,7) 32
(839,7) (840,7) 889
(840,7) (839,7) 140
(840,7) (841,7) 165
(841,7) (840,7) 610
(841,7) (842,7) 72
(842,7) (841,7) 601
(842,7) (843,7) 839
(843,7) (842,7) 208
(843,7) (844,7) 826
(844,7) (843,7) 365
(844,7) (845,7) 346
(845,7) (844,7) 34
(845,7) (846,7) 363
(846,7) (845,7) 96
(846,7) (847,7) 129
(847,7) (846,7) 315
(847,7) (848,7) 547
(848,7) (847,7) 539
(848,7) (849,7) 149
(849,7) (848,7) 285
(849,7) (850,7) 552
(850,7) (849,7) 341
(850,7) (851,7) 943
(851,7) (850,7) 531
(851,7) (852,7) 143
(852,7) (851,7) 6
(852,7) (853,7) 805
(853,7) (852,7) 667
(853,7) (854,7) 601
(854,7) (853,7) 164
(854,7) (855,7) 862
(855,7) (854,7) 447
(855,7) (856,7) 826
(856,7) (855,7) 967
(856,7) (857,7) 912
(857,7) (856,7) 799
(857,7) (858,7) 349
(858,7) (857,7) 203
(858,7) (859,7) 190
(859,7) (858,7) 124
(859,7) (860,7) 987
(860,7) (859,7) 2
(860,7) (861,7) 312
(861,7) (860,7) 811
(861,7) (862,7) 898
(862,7) (861,7) 779
(862,7) (863,7) 178
(863,7) (862,7) 332
(863,7) (864,7) 882
(864,7) (863,7) 475
(864,7) (865,7) 134
(865,7) (864,7) 222
(865,7) (866,7) 403
(866,7) (865,7) 134
(866,7) (867,7) 174
(867,7) (866,7) 816
(867,7) (868,7) 114
(868,7) (867,7) 690
(868,7) (869,7) 377
(869,7) (868,7) 255
(869,7) (870,7) 82
(870,7) (869,7) 529
(870,7) (871,7) 847
(871,7) (870,7) 983
(871,7) (872,7) 287
(872,7) (871,7) 633
(872,7) (873,7) 744
(873,7) (872,7) 776
(873,7) (874,7) 758
(874,7) (873,7) 529
(874,7) (875,7) 886
(875,7) (874,7) 855
(875,7) (876,7) 625
(876,7) (875,7) 586
(876,7) (877,7) 379
(877,7) (876,7) 493
(877,7) (878,7) 238
(878,7) (877,7) 711
(878,7) (879,7) 404
(879,7) (878,7) 752
(879,7) (880,7) 975
(880,7) (879,7) 219
(880,7) (881,7) 637
(881,7) (880,7) 836
(881,7) (882,7) 708
(882,7) (881,7) 46
(882,7) (883,7) 711
(883,7) (882,7) 958
(883,7) (884,7) 740
(884,7) (883,7) 171
(884,7) (885,7) 588
(885,7) (884,7) 301
(885,7) (886,7) 923
(886,7) (885,7) 137
(886,7) (887,7) 707
(887,7) (886,7) 213
(887,7) (888,7) 365
(888,7) (887,7) 484
(888,7) (889,7) 391
(889,7) (888,7) 105
(889,7) (890,7) 857
(890,7) (889,7) 56
(890,7) (891,7) 498
(891,7) (890,7) 109
(891,7) (892,7) 97
(892,7) (891,7) 873
(892,7) (893,7) 887
(893,7) (892,7) 597
(893,7) (894,7) 829
(894,7) (893,7) 561
(894,7) (895,7) 612
(895,7) (894,7) 669
(895,7) (896,7) 447
(896,7) (895,7) 911
(896,7) (897,7) 854
(897,7) (896,7) 717
(897,7) (898,7) 705
(898,7) (897,7) 368
(898,7) (899,7) 399
(899,7) (898,7) 793
(899,7) (900,7) 306
(900,7) (899,7) 493
(900,7) (901,7) 754
(901,7) (900,7) 547
(901,7) (902,7) 472
(902,7) (901,7) 769
(902,7) (903,7) 7
(903,7) (902,7) 517
(903,7) (904,7) 88
(904,7) (903,7) 189
(904,7) (905,7) 938
(905,7) (904,7) 167
(905,7) (906,7) 657
(906,7) (905,7) 50
(906,7) (907,7) 398
(907,7) (906,7) 553
(907,7) (908,7) 54
(908,7) (907,7) 195
(908,7) (909,7) 415
(909,7) (908,7) 646
(909,7) (910,7) 434
(910,7) (909,7) 484
(910,7) (911,7) 973
(911,7) (910,7) 797
(911,7) (912,7) 341
(912,7) (911,7) 322
(912,7) (913,7) 508
(913,7) (912,7) 76
(913,7) (914,7) 989
(914,7) (913,7) 601
(914,7) (915,7) 225
(915,7) (914,7) 236
(915,7) (916,7) 184
(916,7) (915,7) 540
(916,7) (917,7) 743
(917,7) (916,7) 604
(917,7) (918,7) 341
(918,7) (917,7) 580
(918,7) (919,7) 766
(919,7) (918,7) 386
(919,7) (920,7) 803
(920,7) (919,7) 120
(920,7) (921,7) 989
(921,7) (920,7) 141
(921,7) (922,7) 41
(922,7) (921,7) 22
(922,7) (923,7) 335
(923,7) (922,7) 960
(923,7) (924,7) 453
(924,7) (923,7) 651
(924,7) (925,7) 801
(925,7) (924,7) 787
(925,7) (926,7) 640
(926,7) (925,7) 245
(926,7) (927,7) 787
(927,7) (926,7) 588
(927,7) (928,7) 766
(928,7) (927,7) 698
(928,7) (929,7) 453
(929,7) (928,7) 286
(929,7) (930,7) 51
(930,7) (929,7) 292
(930,7) (931,7) 585
(931,7) (930,7) 419
(931,7) (932,7) 297
(932,7) (931,7) 435
(932,7) (933,7) 798
(933,7) (932,7) 811
(933,7) (934,7) 695
(934,7) (933,7) 383
(934,7) (935,7) 509
(935,7) (934,7) 809
(935,7) (936,7) 67
(936,7) (935,7) 169
(936,7) (937,7) 228
(937,7) (936,7) 782
(937,7) (938,7) 175
(938,7) (937,7) 933
(938,7) (939,7) 951
(939,7) (938,7) 149
(939,7) (940,7) 633
(940,7) (939,7) 183
(940,7) (941,7) 223
(941,7) (940,7) 594
(941,7) (942,7) 981
(942,7) (941,7) 342
(942,7) (943,7) 259
(943,7) (942,7) 944
(943,7) (944,7) 598
(944,7) (943,7) 993
(944,7) (945,7) 682
(945,7) (944,7) 877
(945,7) (946,7) 721
(946,7) (945,7) 205
(946,7) (947,7) 907
(947,7) (946,7) 60
(947,7) (948,7) 570
(948,7) (947,7) 736
(948,7) (949,7) 812
(949,7) (948,7) 559
(949,7) (950,7) 488
(950,7) (949,7) 885
(950,7) (951,7) 774
(951,7) (950,7) 646
(951,7) (952,7) 731
(952,7) (951,7) 212
(952,7) (953,7) 570
(953,7) (952,7) 280
(953,7) (954,7) 486
(954,7) (953,7) 13
(954,7) (955,7) 101
(955,7) (954,7) 877
(955,7) (956,7) 647
(956,7) (955,7) 809
(956,7) (957,7) 118
(957,7) (956,7) 167
(957,7) (958,7) 508
(958,7) (957,7) 830
(958,7) (959,7) 496
(959,7) (958,7) 515
(959,7) (960,7) 111
(960,7) (959,7) 213
(960,7) (961,7) 986
(961,7) (960,7) 831
(961,7) (962,7) 386
(962,7) (961,7) 529
(962,7) (963,7) 420
(963,7) (962,7) 625
(963,7) (964,7) 942
(964,7) (963,7) 366
(964,7) (965,7) 221
(965,7) (964,7) 985
(965,7) (966,7) 469
(966,7) (965,7) 251
(966,7) (967,7) 159
(967,7) (966,7) 548
(967,7) (968,7) 816
(968,7) (967,7) 133
(968,7) (969,7) 356
(969,7) (968,7) 791
(969,7) (970,7) 586
(970,7) (969,7) 106
(970,7) (971,7) 98
(971,7) (970,7) 636
(971,7) (972,7) 11
(972,7) (971,7) 823
(972,7) (973,7) 457
(973,7) (972,7) 252
(973,7) (974,7) 448
(974,7) (973,7) 118
(974,7) (975,7) 118
(975,7) (974,7) 537
(975,7) (976,7) 272
(976,7) (975,7) 440
(976,7) (977,7) 64
(977,7) (976,7) 806
(977,7) (978,7) 826
(978,7) (977,7) 875
(978,7) (979,7) 575
(979,7) (978,7) 566
(979,7) (980,7) 722
(980,7) (979,7) 568
(980,7) (981,7) 828
(981,7) (980,7) 374
(981,7) (982,7) 18
(982,7) (981,7) 323
(982,7) (983,7) 780
(983,7) (982,7) 928
(983,7) (984,7) 485
(984,7) (983,7) 552
(984,7) (985,7) 206
(985,7) (984,7) 165
(985,7) (986,7) 175
(986,7) (985,7) 319
(986,7) (987,7) 308
(987,7) (986,7) 934
(987,7) (988,7) 704
(988,7) (987,7) 499
(988,7) (989,7) 94
(989,7) (988,7) 430
(989,7) (990,7) 319
(990,7) (989,7) 84
(990,7) (991,7) 721
(991,7) (990,7) 904
(991,7) (992,7) 243
(992,7) (991,7) 559
(992,7) (993,7) 927
(993,7) (992,7) 128
(993,7) (994,7) 885
(994,7) (993,7) 855
(994,7) (995,7) 840
(995,7) (994,7) 409
(995,7) (996,7) 281
(996,7) (995,7) 955
(996,7) (997,7) 719
(997,7) (996,7) 299
(997,7) (998,7) 691
(998,7) (997,7) 876
(998,7) (999,7) 79
(999,7) (998,7) 358
(999,7) (1000,7) 383
(1000,7) (999,7) 520
(1,8) (2,8) 956
(2,8) (1,8) 63
(2,8) (3,8) 177
(3,8) (2,8) 88
(3,8) (4,8) 542
(4,8) (3,8) 6
(4,8) (5,8) 650
(5,8) (4,8) 578
(5,8) (6,8) 879
(6,8) (5,8) 370
(6,8) (7,8) 188
(7,8) (6,8) 444
(7,8) (8,8) 614
(8,8) (7,8) 593
(8,8) (9,8) 21
(9,8) (8,8) 78
(9,8) (10,8) 68
(10,8) (9,8) 64
(10,8) (11,8) 991
(11,8) (10,8) 98
(11,8) (12,8) 516
(12,8) (11,8) 420
(12,8) (13,8) 16
(13,8) (12,8) 995
(13,8) (14,8) 152
(14,8) (13,8) 266
(14,8) (15,8) 181
(15,8) (14,8) 55
(15,8) (16,8) 878
(16,8) (15,8) 537
(16,8) (17,8) 481
(17,8) (16,8) 347
(17,8) (18,8) 89
(18,8) (17,8) 682
(18,8) (19,8) 99
(19,8) (18,8) 554
(19,8) (20,8) 268
(20,8) (19,8) 25
(20,8) (21,8) 278
(21,8) (20,8) 40
(21,8) (22,8) 441
(22,8) (21,8) 443
(22,8) (23,8) 731
(23,8) (22,8) 313
(23,8) (24,8) 280
(24,8) (23,8) 515
(24,8) (25,8) 121
(25,8) (24,8) 585
(25,8) (26,8) 555
(26,8) (25,8) 43
(26,8) (27,8) 108
(27,8) (26,8) 192
(27,8) (28,8) 382
(28,8) (27,8) 563
(28,8) (29,8) 298
(29,8) (28,8) 116
(29,8) (30,8) 380
(30,8) (29,8) 233
(30,8) (31,8) 50
(31,8) (30,8) 971
(31,8) (32,8) 836
(32,8) (31,8) 414
(32,8) (33,8) 656
(33,8) (32,8) 75
(33,8) (34,8) 786
(34,8) (33,8) 793
(34,8) (35,8) 555
(35,8) (34,8) 632
(35,8) (36,8) 42
(36,8) (35,8) 74
(36,8) (37,8) 784
(37,8) (36,8) 818
(37,8) (38,8) 200
(38,8) (37,8) 653
(38,8) (39,8) 975
(39,8) (38,8) 743
(39,8) (40,8) 763
(40,8) (39,8) 592
(40,8) (41,8) 147
(41,8) (40,8) 68
(41,8) (42,8) 656
(42,8) (41,8) 331
(42,8) (43,8) 112
(43,8) (42,8) 532
(43,8) (44,8) 834
(44,8) (43,8) 91
(44,8) (45,8) 412
(45,8) (44,8) 954
(45,8) (46,8) 503
(46,8) (45,8) 43
(46,8) (47,8) 647
(47,8) (46,8) 233
(47,8) (48,8) 917
(48,8) (47,8) 393
(48,8) (49,8) 759
(49,8) (48,8) 222
(49,8) (50,8) 339
(50,8) (49,8) 992
(50,8) (51,8) 724
(51,8) (50,8) 638
(51,8) (52,8) 397
(52,8) (51,8) 158
(52,8) (53,8) 659
(53,8) (52,8) 505
(53,8) (54,8) 632
(54,8) (53,8) 980
(54,8) (55,8) 22
(55,8) (54,8) 443
(55,8) (56,8) 667
(56,8) (55,8) 21
(56,8) (57,8) 472
(57,8) (56,8) 811
(57,8) (58,8) 38
(58,8) (57,8) 245
(58,8) (59,8) 79
(59,8) (58,8) 282
(59,8) (60,8) 924
(60,8) (59,8) 120
(60,8) (61,8) 466
(61,8) (60,8) 753
(61,8) (62,8) 652
(62,8) (61,8) 901
(62,8) (63,8) 609
(63,8) (62,8) 359
(63,8) (64,8) 142
(64,8) (63,8) 45
(64,8) (65,8) 603
(65,8) (64,8) 702
(65,8) (66,8) 128
(66,8) (65,8) 499
(66,8) (67,8) 386
(67,8) (66,8) 89
(67,8) (68,8) 8
(68,8) (67,8) 865
(68,8) (69,8) 924
(69,8) (68,8) 492
(69,8) (70,8) 716
(70,8) (69,8) 852
(70,8) (71,8) 731
(71,8) (70,8) 656
(71,8) (72,8) 893
(72,8) (71,8) 126
(72,8) (73,8) 332
(73,8) (72,8) 394
(73,8) (74,8) 738
(74,8) (73,8) 822
(74,8) (75,8) 701
(75,8) (74,8) 182
(75,8) (76,8) 409
(76,8) (75,8) 14
(76,8) (77,8) 230
(77,8) (76,8) 261
(77,8) (78,8) 568
(78,8) (77,8) 65
(78,8) (79,8) 258
(79,8) (78,8) 296
(79,8) (80,8) 354
(80,8) (79,8) 503
(80,8) (81,8) 88
(81,8) (80,8) 352
(81,8) (82,8) 853
(82,8) (81,8) 278
(82,8) (83,8) 417
(83,8) (82,8) 684
(83,8) (84,8) 616
(84,8) (83,8) 582
(84,8) (85,8) 86
(85,8) (84,8) 846
(85,8) (86,8) 393
(86,8) (85,8) 161
(86,8) (87,8) 514
(87,8) (86,8) 563
(87,8) (88,8) 172
(88,8) (87,8) 510
(88,8) (89,8) 386
(89,8) (88,8) 28
(89,8) (90,8) 408
(90,8) (89,8) 665
(90,8) (91,8) 910
(91,8) (90,8) 397
(91,8) (92,8) 52
(92,8) (91,8) 360
(92,8) (93,8) 439
(93,8) (92,8) 890
(93,8) (94,8) 983
(94,8) (93,8) 172
(94,8) (95,8) 416
(95,8) (94,8) 273
(95,8) (96,8) 685
(96,8) (95,8) 410
(96,8) (97,8) 297
(97,8) (96,8) 64
(97,8) (98,8) 845
(98,8) (97,8) 709
(98,8) (99,8) 574
(99,8) (98,8) 708
(99,8) (100,8) 519
(100,8) (99,8) 554
(100,8) (101,8) 638
(101,8) (100,8) 27
(101,8) (102,8) 147
(102,8) (101,8) 760
(102,8) (103,8) 799
(103,8) (102,8) 854
(103,8) (104,8) 509
(104,8) (103,8) 978
(104,8) (105,8) 511
(105,8) (104,8) 463
(105,8) (106,8) 740
(106,8) (105,8) 610
(106,8) (107,8) 94
(107,8) (106,8) 283
(107,8) (108,8) 769
(108,8) (107,8) 387
(108,8) (109,8) 175
(109,8) (108,8) 907
(109,8) (110,8) 565
(110,8) (109,8) 299
(110,8) (111,8) 565
(111,8) (110,8) 549
(111,8) (112,8) 316
(112,8) (111,8) 443
(112,8) (113,8) 34
(113,8) (112,8) 458
(113,8) (114,8) 469
(114,8) (113,8) 117
(114,8) (115,8) 203
(115,8) (114,8) 796
(115,8) (116,8) 235
(116,8) (115,8) 953
(116,8) (117,8) 391
(117,8) (116,8) 950
(117,8) (118,8) 598
(118,8) (117,8) 964
(118,8) (119,8) 654
(119,8) (118,8) 888
(119,8) (120,8) 250
(120,8) (119,8) 213
(120,8) (121,8) 942
(121,8) (120,8) 293
(121,8) (122,8) 114
(122,8) (121,8) 973
(122,8) (123,8) 113
(123,8) (122,8) 307
(123,8) (124,8) 141
(124,8) (123,8) 971
(124,8) (125,8) 667
(125,8) (124,8) 6
(125,8) (126,8) 614
(126,8) (125,8) 777
(126,8) (127,8) 855
(127,8) (126,8) 193
(127,8) (128,8) 593
(128,8) (127,8) 150
(128,8) (129,8) 680
(129,8) (128,8) 154
(129,8) (130,8) 657
(130,8) (129,8) 961
(130,8) (131,8) 357
(131,8) (130,8) 937
(131,8) (132,8) 263
(132,8) (131,8) 31
(132,8) (133,8) 942
(133,8) (132,8) 173
(133,8) (134,8) 278
(134,8) (133,8) 833
(134,8) (135,8) 27
(135,8) (134,8) 531
(135,8) (136,8) 177
(136,8) (135,8) 893
(136,8) (137,8) 892
(137,8) (136,8) 11
(137,8) (138,8) 773
(138,8) (137,8) 502
(138,8) (139,8) 91
(139,8) (138,8) 241
(139,8) (140,8) 819
(140,8) (139,8) 563
(140,8) (141,8) 934
(141,8) (140,8) 789
(141,8) (142,8) 373
(142,8) (141,8) 162
(142,8) (143,8) 864
(143,8) (142,8) 872
(143,8) (144,8) 506
(144,8) (143,8) 63
(144,8) (145,8) 839
(145,8) (144,8) 244
(145,8) (146,8) 997
(146,8) (145,8) 941
(146,8) (147,8) 608
(147,8) (146,8) 782
(147,8) (148,8) 184
(148,8) (147,8) 583
(148,8) (149,8) 382
(149,8) (148,8) 834
(149,8) (150,8) 710
(150,8) (149,8) 643
(150,8) (151,8) 906
(151,8) (150,8) 419
(151,8) (152,8) 517
(152,8) (151,8) 131
(152,8) (153,8) 684
(153,8) (152,8) 758
(153,8) (154,8) 466
(154,8) (153,8) 266
(154,8) (155,8) 288
(155,8) (154,8) 449
(155,8) (156,8) 543
(156,8) (155,8) 936
(156,8) (157,8) 964
(157,8) (156,8) 342
(157,8) (158,8) 336
(158,8) (157,8) 10
(158,8) (159,8) 670
(159,8) (158,8) 966
(159,8) (160,8) 683
(160,8) (159,8) 721
(160,8) (161,8) 954
(161,8) (160,8) 180
(161,8) (162,8) 29
(162,8) (161,8) 597
(162,8) (163,8) 728
(163,8) (162,8) 895
(163,8) (164,8) 865
(164,8) (163,8) 661
(164,8) (165,8) 140
(165,8) (164,8) 722
(165,8) (166,8) 675
(166,8) (165,8) 302
(166,8) (167,8) 631
(167,8) (166,8) 556
(167,8) (168,8) 571
(168,8) (167,8) 718
(168,8) (169,8) 307
(169,8) (168,8) 48
(169,8) (170,8) 429
(170,8) (169,8) 947
(170,8) (171,8) 580
(171,8) (170,8) 800
(171,8) (172,8) 645
(172,8) (171,8) 269
(172,8) (173,8) 266
(173,8) (172,8) 827
(173,8) (174,8) 864
(174,8) (173,8) 101
(174,8) (175,8) 563
(175,8) (174,8) 584
(175,8) (176,8) 982
(176,8) (175,8) 969
(176,8) (177,8) 365
(177,8) (176,8) 269
(177,8) (178,8) 964
(178,8) (177,8) 933
(178,8) (179,8) 481
(179,8) (178,8) 369
(179,8) (180,8) 366
(180,8) (179,8) 783
(180,8) (181,8) 307
(181,8) (180,8) 338
(181,8) (182,8) 369
(182,8) (181,8) 606
(182,8) (183,8) 774
(183,8) (182,8) 435
(183,8) (184,8) 190
(184,8) (183,8) 104
(184,8) (185,8) 133
(185,8) (184,8) 782
(185,8) (186,8) 74
(186,8) (185,8) 431
(186,8) (187,8) 372
(187,8) (186,8) 26
(187,8) (188,8) 34
(188,8) (187,8) 280
(188,8) (189,8) 596
(189,8) (188,8) 353
(189,8) (190,8) 516
(190,8) (189,8) 712
(190,8) (191,8) 661
(191,8) (190,8) 65
(191,8) (192,8) 209
(192,8) (191,8) 218
(192,8) (193,8) 334
(193,8) (192,8) 365
(193,8) (194,8) 911
(194,8) (193,8) 185
(194,8) (195,8) 408
(195,8) (194,8) 447
(195,8) (196,8) 699
(196,8) (195,8) 87
(196,8) (197,8) 152
(197,8) (196,8) 836
(197,8) (198,8) 563
(198,8) (197,8) 680
(198,8) (199,8) 395
(199,8) (198,8) 388
(199,8) (200,8) 826
(200,8) (199,8) 462
(200,8) (201,8) 701
(201,8) (200,8) 4
(201,8) (202,8) 76
(202,8) (201,8) 385
(202,8) (203,8) 58
(203,8) (202,8) 706
(203,8) (204,8) 961
(204,8) (203,8) 226
(204,8) (205,8) 245
(205,8) (204,8) 572
(205,8) (206,8) 271
(206,8) (205,8) 149
(206,8) (207,8) 631
(207,8) (206,8) 278
(207,8) (208,8) 175
(208,8) (207,8) 577
(208,8) (209,8) 502
(209,8) (208,8) 678
(209,8) (210,8) 762
(210,8) (209,8) 966
(210,8) (211,8) 535
(211,8) (210,8) 853
(211,8) (212,8) 61
(212,8) (211,8) 993
(212,8) (213,8) 823
(213,8) (212,8) 29
(213,8) (214,8) 607
(214,8) (213,8) 14
(214,8) (215,8) 699
(215,8) (214,8) 625
(215,8) (216,8) 11
(216,8) (215,8) 387
(216,8) (217,8) 375
(217,8) (216,8) 294
(217,8) (218,8) 761
(218,8) (217,8) 189
(218,8) (219,8) 91
(219,8) (218,8) 996
(219,8) (220,8) 990
(220,8) (219,8) 314
(220,8) (221,8) 378
(221,8) (220,8) 544
(221,8) (222,8) 628
(222,8) (221,8) 338
(222,8) (223,8) 716
(223,8) (222,8) 346
(223,8) (224,8) 885
(224,8) (223,8) 650
(224,8) (225,8) 148
(225,8) (224,8) 141
(225,8) (226,8) 105
(226,8) (225,8) 198
(226,8) (227,8) 379
(227,8) (226,8) 608
(227,8) (228,8) 863
(228,8) (227,8) 459
(228,8) (229,8) 531
(229,8) (228,8) 689
(229,8) (230,8) 663
(230,8) (229,8) 638
(230,8) (231,8) 360
(231,8) (230,8) 345
(231,8) (232,8) 54
(232,8) (231,8) 260
(232,8) (233,8) 64
(233,8) (232,8) 671
(233,8) (234,8) 531
(234,8) (233,8) 215
(234,8) (235,8) 132
(235,8) (234,8) 389
(235,8) (236,8) 438
(236,8) (235,8) 82
(236,8) (237,8) 406
(237,8) (236,8) 449
(237,8) (238,8) 336
(238,8) (237,8) 794
(238,8) (239,8) 250
(239,8) (238,8) 449
(239,8) (240,8) 14
(240,8) (239,8) 609
